2025-09-16 21:38:03,158 | INFO | scchatbot.workflow.nodes.evaluation | 🔧 DEBUG: Checking if 'T cell' is in unavailable list: []
2025-09-17 12:37:35,142 | INFO | scchatbot.workflow.nodes.evaluation | 📝 Generated relevance hints for general_comparison question
2025-09-17 12:37:35,142 | INFO | scchatbot.workflow.nodes.evaluation | ✅ Added 1 supplementary steps to execution plan (attempt 1/2)
2025-09-17 12:37:35,142 | INFO | scchatbot.workflow.nodes.evaluation | 🔄 Marked conversation as incomplete to continue execution
2025-09-17 12:37:35,143 | INFO | scchatbot.workflow.nodes.evaluation | ✅ Execution Summary:
2025-09-17 12:37:35,143 | INFO | scchatbot.workflow.nodes.evaluation |    • Total steps executed: 3
2025-09-17 12:37:35,143 | INFO | scchatbot.workflow.nodes.evaluation |    • Successful: 3
2025-09-17 12:37:35,143 | INFO | scchatbot.workflow.nodes.evaluation |    • Failed: 0
2025-09-17 12:37:35,144 | INFO | scchatbot.workflow.nodes.evaluation |    • Supplementary steps generated: 1
2025-09-17 12:37:35,144 | INFO | scchatbot.workflow.nodes.evaluation | 📊 Available analysis results:
2025-09-17 12:37:35,144 | INFO | scchatbot.workflow.nodes.evaluation | 🎯 Evaluator: Post-execution evaluation complete, ready for response generation
2025-09-17 12:37:35,145 | INFO | scchatbot.workflow.node_base | 🔄 Executor: Starting execution
2025-09-17 12:37:35,146 | INFO | scchatbot.workflow.node_base |    Current message: Show the leiden UMAP for T cell....
2025-09-17 12:37:35,148 | INFO | scchatbot.workflow.nodes.execution | 🔄 Executing step 4: Post-evaluation: display_processed_umap for T cell
2025-09-17 12:37:35,148 | INFO | scchatbot.workflow.nodes.execution | 🔍 STORAGE DEBUG: Original function_name from plan: 'display_processed_umap'
2025-09-17 12:37:35,149 | INFO | scchatbot.workflow.nodes.execution | 🔍 STEP DEBUG: Calling visualization function 'display_processed_umap' with step parameters: {'cell_type': 'T cell'}
2025-09-17 12:37:35,150 | INFO | scchatbot.multi_agent_base | 🔍 VIZ WRAPPER DEBUG: display_processed_umap called with kwargs: {'cell_type': 'T cell'}
2025-09-17 12:37:35,191 | INFO | choreographer.browsers.chromium | Chromium init'ed with kwargs {}
2025-09-17 12:37:35,191 | INFO | choreographer.browsers.chromium | Found chromium path: /Applications/Google Chrome.app/Contents/MacOS/Google Chrome
2025-09-17 12:37:35,192 | INFO | choreographer.utils._tmpfile | Temp directory created: /var/folders/r_/s1247sfn6bl8ypsxp0tj3x3c0000gn/T/tmp61kl8q6r.
2025-09-17 12:37:35,192 | INFO | choreographer.browser_async | Opening browser.
2025-09-17 12:37:35,192 | INFO | choreographer.utils._tmpfile | Temp directory created: /var/folders/r_/s1247sfn6bl8ypsxp0tj3x3c0000gn/T/tmpymshsztf.
2025-09-17 12:37:35,193 | INFO | choreographer.browsers.chromium | Temporary directory at: /var/folders/r_/s1247sfn6bl8ypsxp0tj3x3c0000gn/T/tmpymshsztf
2025-09-17 12:37:35,623 | INFO | kaleido.kaleido | Conforming 1 to file:///var/folders/r_/s1247sfn6bl8ypsxp0tj3x3c0000gn/T/tmp61kl8q6r/index.html
2025-09-17 12:37:35,625 | INFO | kaleido.kaleido | Waiting on all navigates
2025-09-17 12:37:36,139 | INFO | kaleido.kaleido | All navigates done, putting them all in queue.
2025-09-17 12:37:36,139 | INFO | kaleido.kaleido | Getting tab from queue (has 1)
2025-09-17 12:37:36,139 | INFO | kaleido.kaleido | Got 9383
2025-09-17 12:37:36,139 | INFO | kaleido._kaleido_tab | Processing T_cell_from_parent_cell_type_UMAP_Plot.png
2025-09-17 12:37:36,140 | INFO | kaleido._kaleido_tab | Sending big command for T_cell_from_parent_cell_type_UMAP_Plot.png.
2025-09-17 12:37:36,226 | INFO | kaleido._kaleido_tab | Sent big command for T_cell_from_parent_cell_type_UMAP_Plot.png.
2025-09-17 12:37:36,228 | INFO | kaleido.kaleido | Reloading tab 9383 before return.
2025-09-17 12:37:36,305 | INFO | kaleido.kaleido | Putting tab 9383 back (queue size: 0).
2025-09-17 12:37:36,305 | INFO | kaleido.kaleido | Waiting for all cleanups to finish.
2025-09-17 12:37:36,305 | INFO | kaleido.kaleido | Exiting Kaleido
2025-09-17 12:37:36,305 | INFO | choreographer.utils._tmpfile | TemporaryDirectory.cleanup() worked.
2025-09-17 12:37:36,305 | INFO | choreographer.utils._tmpfile | shutil.rmtree worked.
2025-09-17 12:37:36,306 | INFO | kaleido.kaleido | Cancelling tasks.
2025-09-17 12:37:36,306 | INFO | kaleido.kaleido | Exiting Kaleido/Choreo
2025-09-17 12:37:36,306 | INFO | choreographer.browser_async | Closing browser.
2025-09-17 12:37:36,306 | INFO | choreographer.utils._tmpfile | TemporaryDirectory.cleanup() worked.
2025-09-17 12:37:36,306 | INFO | choreographer.utils._tmpfile | shutil.rmtree worked.
2025-09-17 12:37:36,306 | INFO | kaleido.kaleido | Cancelling tasks.
2025-09-17 12:37:36,307 | INFO | kaleido.kaleido | Exiting Kaleido/Choreo
2025-09-17 12:37:36,307 | INFO | choreographer.browser_async | Closing browser.
2025-09-17 12:37:36,392 | INFO | choreographer.utils._tmpfile | TemporaryDirectory.cleanup() worked.
2025-09-17 12:37:36,392 | INFO | choreographer.utils._tmpfile | shutil.rmtree worked.
2025-09-17 12:37:36,395 | INFO | choreographer.browsers.chromium | Chromium init'ed with kwargs {}
2025-09-17 12:37:36,395 | INFO | choreographer.browsers.chromium | Found chromium path: /Applications/Google Chrome.app/Contents/MacOS/Google Chrome
2025-09-17 12:37:36,395 | INFO | choreographer.utils._tmpfile | Temp directory created: /var/folders/r_/s1247sfn6bl8ypsxp0tj3x3c0000gn/T/tmpi7o15lff.
2025-09-17 12:37:36,396 | INFO | choreographer.browser_async | Opening browser.
2025-09-17 12:37:36,396 | INFO | choreographer.utils._tmpfile | Temp directory created: /var/folders/r_/s1247sfn6bl8ypsxp0tj3x3c0000gn/T/tmpqdpmys7d.
2025-09-17 12:37:36,396 | INFO | choreographer.browsers.chromium | Temporary directory at: /var/folders/r_/s1247sfn6bl8ypsxp0tj3x3c0000gn/T/tmpqdpmys7d
2025-09-17 12:37:36,828 | INFO | kaleido.kaleido | Conforming 1 to file:///var/folders/r_/s1247sfn6bl8ypsxp0tj3x3c0000gn/T/tmpi7o15lff/index.html
2025-09-17 12:37:36,831 | INFO | kaleido.kaleido | Waiting on all navigates
2025-09-17 12:37:37,350 | INFO | kaleido.kaleido | All navigates done, putting them all in queue.
2025-09-17 12:37:37,351 | INFO | kaleido.kaleido | Getting tab from queue (has 1)
2025-09-17 12:37:37,351 | INFO | kaleido.kaleido | Got 5DBA
2025-09-17 12:37:37,351 | INFO | kaleido._kaleido_tab | Processing T_cell_from_parent_cell_type_UMAP_Plot.pdf
2025-09-17 12:37:37,351 | INFO | kaleido._kaleido_tab | Sending big command for T_cell_from_parent_cell_type_UMAP_Plot.pdf.
2025-09-17 12:37:37,416 | INFO | kaleido._kaleido_tab | Sent big command for T_cell_from_parent_cell_type_UMAP_Plot.pdf.
2025-09-17 12:37:37,471 | INFO | kaleido.kaleido | Reloading tab 5DBA before return.
2025-09-17 12:37:37,544 | INFO | kaleido.kaleido | Putting tab 5DBA back (queue size: 0).
2025-09-17 12:37:37,544 | INFO | kaleido.kaleido | Waiting for all cleanups to finish.
2025-09-17 12:37:37,544 | INFO | kaleido.kaleido | Exiting Kaleido
2025-09-17 12:37:37,546 | INFO | choreographer.utils._tmpfile | TemporaryDirectory.cleanup() worked.
2025-09-17 12:37:37,546 | INFO | choreographer.utils._tmpfile | shutil.rmtree worked.
2025-09-17 12:37:37,546 | INFO | kaleido.kaleido | Cancelling tasks.
2025-09-17 12:37:37,546 | INFO | kaleido.kaleido | Exiting Kaleido/Choreo
2025-09-17 12:37:37,546 | INFO | choreographer.browser_async | Closing browser.
2025-09-17 12:37:37,546 | INFO | choreographer.utils._tmpfile | TemporaryDirectory.cleanup() worked.
2025-09-17 12:37:37,547 | INFO | choreographer.utils._tmpfile | shutil.rmtree worked.
2025-09-17 12:37:37,547 | INFO | kaleido.kaleido | Cancelling tasks.
2025-09-17 12:37:37,547 | INFO | kaleido.kaleido | Exiting Kaleido/Choreo
2025-09-17 12:37:37,547 | INFO | choreographer.browser_async | Closing browser.
2025-09-17 12:37:37,634 | INFO | choreographer.utils._tmpfile | TemporaryDirectory.cleanup() worked.
2025-09-17 12:37:37,634 | INFO | choreographer.utils._tmpfile | shutil.rmtree worked.
2025-09-17 12:37:37,645 | INFO | scchatbot.workflow.nodes.execution | ✅ Step 4 completed successfully
2025-09-17 12:37:37,646 | INFO | scchatbot.workflow.nodes.execution | 🎨 Visualization storage: display_processed_umap - HTML preserved
2025-09-17 12:37:37,646 | INFO | scchatbot.workflow.nodes.execution | 🔄 Advanced to step 5
2025-09-17 12:37:37,646 | INFO | scchatbot.workflow.nodes.execution | 🛑 Stopping execution after 1 steps
2025-09-17 12:37:37,646 | INFO | scchatbot.workflow.node_base | ✅ Executor: Execution complete
2025-09-17 12:37:37,647 | INFO | scchatbot.workflow.nodes.evaluation | 🎯 All steps complete (4/4), running post-execution evaluation
2025-09-17 12:37:37,647 | INFO | scchatbot.workflow.nodes.evaluation | 🏁 Evaluator: Starting sophisticated post-execution evaluation...
2025-09-17 12:37:37,647 | INFO | scchatbot.workflow.nodes.evaluation | 🔍 Starting post-execution evaluation...
2025-09-17 12:37:37,651 | INFO | choreographer.utils._tmpfile | TemporaryDirectory.cleanup() worked.
2025-09-17 12:37:37,651 | INFO | choreographer.utils._tmpfile | shutil.rmtree worked.
2025-09-17 12:37:37,651 | INFO | choreographer.utils._tmpfile | TemporaryDirectory.cleanup() worked.
2025-09-17 12:37:37,651 | INFO | choreographer.utils._tmpfile | shutil.rmtree worked.
2025-09-17 12:37:39,061 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-17 12:37:39,861 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-17 12:37:39,877 | INFO | scchatbot.workflow.nodes.evaluation | 📊 Question classified as: general_comparison
2025-09-17 12:37:39,878 | INFO | scchatbot.workflow.nodes.evaluation | 🔍 Evaluating coverage for cell type: T cell
2025-09-17 12:37:40,907 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-17 12:37:40,911 | INFO | scchatbot.workflow.nodes.evaluation | 📊 Question classified as: general_comparison
2025-09-17 12:37:41,564 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-17 12:37:41,567 | INFO | scchatbot.workflow.nodes.evaluation | 🔍 LLM raw response for T cell: '```json
["display_processed_umap"]
```' (length: 38)
2025-09-17 12:37:41,567 | INFO | scchatbot.workflow.nodes.evaluation | 🧠 LLM recommends for T cell: ['display_processed_umap']
2025-09-17 12:37:41,567 | INFO | scchatbot.workflow.nodes.evaluation | 🔧 DEBUG: Checking if 'T cell' is in unavailable list: []
2025-09-17 12:37:41,567 | INFO | scchatbot.workflow.nodes.evaluation | 🔧 DEBUG: Checking execution history with 4 entries
2025-09-17 12:37:41,567 | INFO | scchatbot.workflow.nodes.evaluation | 📋 Found successful analysis for T cell: display_leiden_umap (execution 3)
2025-09-17 12:37:41,567 | INFO | scchatbot.workflow.nodes.evaluation | 📋 Found successful analysis for T cell: display_processed_umap (execution 4)
2025-09-17 12:37:41,567 | INFO | scchatbot.workflow.nodes.evaluation | 📊 Actually performed for T cell: ['display_leiden_umap', 'display_processed_umap']
2025-09-17 12:37:41,568 | INFO | scchatbot.workflow.nodes.evaluation | ✅ Complete coverage for T cell
2025-09-17 12:37:41,568 | INFO | scchatbot.workflow.nodes.evaluation | 🔍 Post-execution evaluation complete: 0 total supplementary steps
2025-09-17 12:37:41,568 | INFO | scchatbot.workflow.nodes.evaluation | 📝 Generated relevance hints for general_comparison question
2025-09-17 12:37:41,568 | INFO | scchatbot.workflow.nodes.evaluation | ✅ Execution Summary:
2025-09-17 12:37:41,568 | INFO | scchatbot.workflow.nodes.evaluation |    • Total steps executed: 4
2025-09-17 12:37:41,568 | INFO | scchatbot.workflow.nodes.evaluation |    • Successful: 4
2025-09-17 12:37:41,568 | INFO | scchatbot.workflow.nodes.evaluation |    • Failed: 0
2025-09-17 12:37:41,568 | INFO | scchatbot.workflow.nodes.evaluation |    • Supplementary steps generated: 0
2025-09-17 12:37:41,568 | INFO | scchatbot.workflow.nodes.evaluation | 📊 Available analysis results:
2025-09-17 12:37:41,568 | INFO | scchatbot.workflow.nodes.evaluation | 🎯 Evaluator: Post-execution evaluation complete, ready for response generation
2025-09-17 12:37:41,573 | INFO | scchatbot.workflow.nodes.evaluation | 🎯 All steps complete (4/4), running post-execution evaluation
2025-09-17 12:37:41,573 | INFO | scchatbot.workflow.nodes.evaluation | 🏁 Evaluator: Starting sophisticated post-execution evaluation...
2025-09-17 12:37:41,574 | INFO | scchatbot.workflow.nodes.evaluation | 🔍 Starting post-execution evaluation...
2025-09-17 12:37:42,998 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-17 12:37:43,549 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-17 12:37:43,554 | INFO | scchatbot.workflow.nodes.evaluation | 📊 Question classified as: general_comparison
2025-09-17 12:37:43,555 | INFO | scchatbot.workflow.nodes.evaluation | 🔍 Evaluating coverage for cell type: T cell
2025-09-17 12:37:44,158 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-17 12:37:44,161 | INFO | scchatbot.workflow.nodes.evaluation | 📊 Question classified as: general_comparison
2025-09-17 12:37:45,714 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-17 12:37:45,716 | INFO | scchatbot.workflow.nodes.evaluation | 🔍 LLM raw response for T cell: '```json
["display_processed_umap"]
```' (length: 38)
2025-09-17 12:37:45,717 | INFO | scchatbot.workflow.nodes.evaluation | 🧠 LLM recommends for T cell: ['display_processed_umap']
2025-09-17 12:37:45,717 | INFO | scchatbot.workflow.nodes.evaluation | 🔧 DEBUG: Checking if 'T cell' is in unavailable list: []
2025-09-17 12:37:45,717 | INFO | scchatbot.workflow.nodes.evaluation | 🔧 DEBUG: Checking execution history with 4 entries
2025-09-17 12:37:45,718 | INFO | scchatbot.workflow.nodes.evaluation | 📋 Found successful analysis for T cell: display_leiden_umap (execution 3)
2025-09-17 12:37:45,718 | INFO | scchatbot.workflow.nodes.evaluation | 📋 Found successful analysis for T cell: display_processed_umap (execution 4)
2025-09-17 12:37:45,718 | INFO | scchatbot.workflow.nodes.evaluation | 📊 Actually performed for T cell: ['display_leiden_umap', 'display_processed_umap']
2025-09-17 12:37:45,718 | INFO | scchatbot.workflow.nodes.evaluation | ✅ Complete coverage for T cell
2025-09-17 12:37:45,718 | INFO | scchatbot.workflow.nodes.evaluation | 🔍 Post-execution evaluation complete: 0 total supplementary steps
2025-09-17 12:37:45,718 | INFO | scchatbot.workflow.nodes.evaluation | 📝 Generated relevance hints for general_comparison question
2025-09-17 12:37:45,718 | INFO | scchatbot.workflow.nodes.evaluation | ✅ Execution Summary:
2025-09-17 12:37:45,718 | INFO | scchatbot.workflow.nodes.evaluation |    • Total steps executed: 4
2025-09-17 12:37:45,719 | INFO | scchatbot.workflow.nodes.evaluation |    • Successful: 4
2025-09-17 12:37:45,719 | INFO | scchatbot.workflow.nodes.evaluation |    • Failed: 0
2025-09-17 12:37:45,719 | INFO | scchatbot.workflow.nodes.evaluation |    • Supplementary steps generated: 0
2025-09-17 12:37:45,719 | INFO | scchatbot.workflow.nodes.evaluation | 📊 Available analysis results:
2025-09-17 12:37:45,719 | INFO | scchatbot.workflow.nodes.evaluation | 🎯 Evaluator: Post-execution evaluation complete, ready for response generation
2025-09-17 12:37:45,719 | INFO | scchatbot.multi_agent_base | 🔄 Routing: Post-execution evaluation complete, generating response
2025-09-17 12:37:45,721 | INFO | scchatbot.workflow.nodes.response | 🎯 UNIFIED: Generating LLM-synthesized response with conversation awareness...
2025-09-17 12:37:45,721 | INFO | scchatbot.workflow.unified_result_accessor | 🔍 UNIFIED ACCESSOR: Processing 4 execution steps
2025-09-17 12:37:45,721 | INFO | scchatbot.workflow.unified_result_accessor | 🔍 Step 1: process_cells for Immune cell
2025-09-17 12:37:45,721 | INFO | scchatbot.workflow.unified_result_accessor | ✅ Handling process_cells with ProcessCellsResultAccessor
2025-09-17 12:37:45,722 | INFO | scchatbot.workflow.unified_result_accessor | 🔍 Step 2: validate_processing_results for step_1
2025-09-17 12:37:45,722 | INFO | scchatbot.workflow.unified_result_accessor | ✅ Handling validate_processing_results with ValidationResultAccessor
2025-09-17 12:37:45,722 | INFO | scchatbot.workflow.unified_result_accessor | 🔍 Step 3: display_leiden_umap for T cell
2025-09-17 12:37:45,723 | INFO | scchatbot.workflow.unified_result_accessor | 🎨 VISUALIZATION DEBUG: Step 3 function: display_leiden_umap
2025-09-17 12:37:45,723 | INFO | scchatbot.workflow.unified_result_accessor | 🎨 VISUALIZATION DEBUG: Parameters: {'cell_type': 'T cell'}
2025-09-17 12:37:45,724 | INFO | scchatbot.workflow.unified_result_accessor | ✅ Handling display_leiden_umap with VisualizationResultAccessor
2025-09-17 12:37:45,724 | INFO | scchatbot.workflow.unified_result_accessor | 🔍 Step 4: display_processed_umap for T cell
2025-09-17 12:37:45,724 | INFO | scchatbot.workflow.unified_result_accessor | 🎨 VISUALIZATION DEBUG: Step 4 function: display_processed_umap
2025-09-17 12:37:45,724 | INFO | scchatbot.workflow.unified_result_accessor | 🎨 VISUALIZATION DEBUG: Parameters: {'cell_type': 'T cell'}
2025-09-17 12:37:45,724 | INFO | scchatbot.workflow.unified_result_accessor | ✅ Handling display_processed_umap with VisualizationResultAccessor
2025-09-17 12:37:45,724 | INFO | scchatbot.workflow.unified_result_accessor | ✅ UNIFIED ACCESSOR: Processed 4 successful steps
2025-09-17 12:37:45,725 | INFO | scchatbot.workflow.unified_result_accessor | 🎯 UNIFIED FORMATTER: Generated 500 characters for synthesis
2025-09-17 12:37:45,725 | INFO | scchatbot.workflow.nodes.response | ✅ Unified results extracted and formatted successfully
2025-09-17 12:37:45,725 | INFO | scchatbot.workflow.nodes.response | ✅ Failed analyses retrieved
2025-09-17 12:37:45,725 | INFO | scchatbot.workflow.nodes.response | 🎯 UNIFIED: Found context message (56 chars)
2025-09-17 12:37:45,726 | INFO | scchatbot.workflow.nodes.response | ✅ Conversation context processed
2025-09-17 12:37:45,726 | INFO | scchatbot.workflow.nodes.response | ✅ Discovery search completed
2025-09-17 12:37:45,727 | INFO | scchatbot.workflow.nodes.response | ✅ Synthesis prompt created with relevance hints
2025-09-17 12:37:49,708 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-17 12:37:49,720 | INFO | scchatbot.workflow.nodes.response | 🎨 PLOT EXTRACTION: Checking 4 execution steps
2025-09-17 12:37:49,720 | INFO | scchatbot.workflow.nodes.response | 🎨 PLOT EXTRACTION: Step 1: process_cells, success=True, has_result=True
2025-09-17 12:37:49,720 | INFO | scchatbot.workflow.nodes.response | 🎨 PLOT EXTRACTION: Step 2: validate_processing_results, success=True, has_result=True
2025-09-17 12:37:49,720 | INFO | scchatbot.workflow.nodes.response | 🎨 PLOT EXTRACTION: Step 3: display_leiden_umap, success=True, has_result=True
2025-09-17 12:37:49,720 | INFO | scchatbot.workflow.nodes.response | 🎨 PLOT EXTRACTION: Added plot plot_1: Leiden Umap - T cell (32270 chars)
2025-09-17 12:37:49,720 | INFO | scchatbot.workflow.nodes.response | 🎨 PLOT EXTRACTION: Step 4: display_processed_umap, success=True, has_result=True
2025-09-17 12:37:49,721 | INFO | scchatbot.workflow.nodes.response | 🎨 PLOT EXTRACTION: Skipping display_processed_umap - duplicate plot detected
2025-09-17 12:37:49,721 | INFO | scchatbot.workflow.nodes.response | 🎨 PLOT EXTRACTION: Successfully extracted 1 individual plots (total: 32,270 chars)
2025-09-17 12:37:49,721 | INFO | scchatbot.workflow.nodes.response | 🎨 SIZE VALIDATION: Validated 1 plots, total size: 32,270 bytes
2025-09-17 12:37:49,721 | INFO | scchatbot.workflow.nodes.response | 🎯 ResponseGeneratorNode: Found 1 individual plots
2025-09-17 12:37:49,721 | INFO | scchatbot.workflow.nodes.response | 🎨 Creating multiple messages structure: 1 plots + 1 text (plots first)
2025-09-17 12:37:49,721 | INFO | scchatbot.workflow.nodes.response | 🎨 Created multiple messages structure with 2 total messages (plots first, then text)
2025-09-17 12:37:49,721 | INFO | scchatbot.workflow.nodes.response | 🎯 UNIFIED: Generated response (284 chars)
2025-09-17 12:37:49,778 | INFO | scchatbot.multi_agent_base | ✅ Conversation recorded in vector database
2025-09-17 12:37:49,778 | INFO | scchatbot.multi_agent_base | 💾 Session state saved for 'b05944ce' with 8 available cell types
2025-09-17 12:37:59,044 | INFO | scchatbot.multi_agent_base | 🔄 Reusing session state for 'b05944ce' with 8 available cell types
2025-09-17 12:37:59,047 | INFO | scchatbot.workflow.node_base | 🔄 InputProcessor: Starting execution
2025-09-17 12:37:59,048 | INFO | scchatbot.workflow.node_base |    Current message: Show the overall UMAP...
2025-09-17 12:37:59,912 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-17 12:37:59,916 | INFO | scchatbot.workflow.nodes.input_processing | 🔍 LLM search query response: '```json
["current_session_state"]
```'
2025-09-17 12:37:59,916 | INFO | scchatbot.workflow.nodes.input_processing | 🧠 LLM requested 1 context sources: ['current_session_state']
2025-09-17 12:37:59,916 | INFO | scchatbot.workflow.nodes.input_processing | 🧹 CONTEXT CLEANUP: Removing old context message (56 chars)
2025-09-17 12:37:59,917 | INFO | scchatbot.workflow.nodes.input_processing | 🧹 CONTEXT CLEANUP: Removed 1 old context messages
2025-09-17 12:37:59,917 | INFO | scchatbot.workflow.node_base | 🔍 CONTEXT BUILDER: Building session context...
2025-09-17 12:37:59,917 | INFO | scchatbot.workflow.node_base | 🔍 CONTEXT BUILDER: Found 8 cell types: ['B cell', 'Mast cell', 'T cell', 'Epithelial cell', 'Glial cell', 'Stromal cell', 'Natural killer cell', 'Mononuclear phagocyte']
2025-09-17 12:37:59,917 | INFO | scchatbot.workflow.node_base | 🔍 CONTEXT BUILDER: Generated 250 chars, starts with: 'Cell types currently available in the dataset:
  •...'
2025-09-17 12:37:59,917 | INFO | scchatbot.workflow.nodes.input_processing | ✅ Added current session state context (250 chars)
2025-09-17 12:37:59,917 | INFO | scchatbot.workflow.nodes.input_processing | 🔍 SESSION CONTEXT DEBUG: First 100 chars: 'Cell types currently available in the dataset:
  • B cell
  • Epithelial cell
  • Glial cell
  • Mas...'
2025-09-17 12:37:59,917 | INFO | scchatbot.workflow.nodes.input_processing | ✅ Added fresh unified context (273 chars)
2025-09-17 12:37:59,917 | INFO | scchatbot.workflow.nodes.input_processing | ✅ Preserving 8 discovered cell types from previous operations
2025-09-17 12:37:59,918 | INFO | scchatbot.workflow.nodes.input_processing |    Preserved types: ['B cell', 'Epithelial cell', 'Glial cell', 'Mast cell', 'Mononuclear phagocyte', 'Natural killer cell', 'Stromal cell', 'T cell']
2025-09-17 12:37:59,919 | INFO | scchatbot.workflow.node_base | ✅ InputProcessor: Execution complete
2025-09-17 12:37:59,920 | INFO | scchatbot.workflow.node_base | 🔄 Planner: Starting execution
2025-09-17 12:37:59,921 | INFO | scchatbot.workflow.node_base |    Current message: Show the overall UMAP...
2025-09-17 12:37:59,921 | INFO | scchatbot.workflow.nodes.planning | 🧬 PLANNER: Cell type status for planning:
2025-09-17 12:37:59,921 | INFO | scchatbot.workflow.nodes.planning |    • Initial types: 4
2025-09-17 12:37:59,921 | INFO | scchatbot.workflow.nodes.planning |    • Currently available: 8
2025-09-17 12:37:59,921 | INFO | scchatbot.workflow.nodes.planning |    • Discovered this session: 4
2025-09-17 12:37:59,921 | INFO | scchatbot.workflow.nodes.planning |    • New types discovered: B cell, Mast cell, Mononuclear phagocyte, Natural killer cell, T cell
2025-09-17 12:37:59,921 | INFO | scchatbot.workflow.nodes.planning | 🧬 Planning for question: 'Show the overall UMAP'
2025-09-17 12:38:04,359 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-17 12:38:06,807 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-17 12:38:06,808 | INFO | scchatbot.workflow.nodes.planning | 🔍 No specific cell types identified in question
2025-09-17 12:38:06,808 | INFO | scchatbot.workflow.nodes.planning | 🔍 ENRICHMENT DEBUG: Found 0 enrichment steps
2025-09-17 12:38:06,808 | INFO | scchatbot.workflow.nodes.planning | 🔍 PATHWAY EXTRACTOR: Processing 1 steps
2025-09-17 12:38:06,808 | INFO | scchatbot.workflow.nodes.planning | ✅ Planner created execution plan with 1 steps
2025-09-17 12:38:06,808 | INFO | scchatbot.workflow.nodes.planning |    • 0 process_cells steps
2025-09-17 12:38:06,808 | INFO | scchatbot.workflow.nodes.planning |    • 0 validation steps
2025-09-17 12:38:06,808 | INFO | scchatbot.workflow.nodes.planning |    • 0 analysis steps
2025-09-17 12:38:06,808 | INFO | scchatbot.workflow.node_base | ✅ Planner: Execution complete
2025-09-17 12:38:06,808 | INFO | scchatbot.workflow.nodes.planning | FINAL PLAN : 
2025-09-17 12:38:06,809 | INFO | scchatbot.workflow.node_base | 🔄 Executor: Starting execution
2025-09-17 12:38:06,809 | INFO | scchatbot.workflow.node_base |    Current message: Show the overall UMAP...
2025-09-17 12:38:06,809 | INFO | scchatbot.workflow.nodes.execution | 🔄 Executing step 1: Generate a UMAP plot that provides a complete view of the dataset, highlighting the distribution of all available cell types.
2025-09-17 12:38:06,809 | INFO | scchatbot.workflow.nodes.execution | 🔍 STORAGE DEBUG: Original function_name from plan: 'display_overall_umap'
2025-09-17 12:38:06,810 | INFO | scchatbot.workflow.nodes.execution | 🔍 STEP DEBUG: Calling visualization function 'display_overall_umap' with step parameters: {'color_mode': 'cell_type'}
2025-09-17 12:38:06,810 | INFO | scchatbot.workflow.nodes.execution | ✅ display_overall_umap doesn't require cell_type parameter
2025-09-17 12:38:06,810 | INFO | scchatbot.multi_agent_base | 🔍 VIZ WRAPPER DEBUG: display_overall_umap called with kwargs: {'color_mode': 'cell_type'}
2025-09-17 12:38:06,848 | INFO | choreographer.browsers.chromium | Chromium init'ed with kwargs {}
2025-09-17 12:38:06,849 | INFO | choreographer.browsers.chromium | Found chromium path: /Applications/Google Chrome.app/Contents/MacOS/Google Chrome
2025-09-17 12:38:06,849 | INFO | choreographer.utils._tmpfile | Temp directory created: /var/folders/r_/s1247sfn6bl8ypsxp0tj3x3c0000gn/T/tmp8guhbjz1.
2025-09-17 12:38:06,850 | INFO | choreographer.browser_async | Opening browser.
2025-09-17 12:38:06,850 | INFO | choreographer.utils._tmpfile | Temp directory created: /var/folders/r_/s1247sfn6bl8ypsxp0tj3x3c0000gn/T/tmpb_4ik3qc.
2025-09-17 12:38:06,850 | INFO | choreographer.browsers.chromium | Temporary directory at: /var/folders/r_/s1247sfn6bl8ypsxp0tj3x3c0000gn/T/tmpb_4ik3qc
2025-09-17 12:38:07,355 | INFO | kaleido.kaleido | Conforming 1 to file:///var/folders/r_/s1247sfn6bl8ypsxp0tj3x3c0000gn/T/tmp8guhbjz1/index.html
2025-09-17 12:38:07,357 | INFO | kaleido.kaleido | Waiting on all navigates
