source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
GO:BP,GO:0000226,microtubule cytoskeleton organization,0.2632653131095997,False,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising microtubules and their associated proteins."" [GOC:mah]",663,40,3,21017,0.075,0.004524886877828055,query_1,"['GO:0007010', 'GO:0007017']","['RPS3', 'NPM1', 'SYNE2']","[['IMP'], ['IMP', 'IBA', 'IEA'], ['IEA']]"
GO:BP,GO:0051298,centrosome duplication,0.2636144815876568,False,"""The replication of a centrosome, a structure comprised of a pair of centrioles and peri-centriolar material from which a microtubule spindle apparatus is organized."" [GOC:ai]",74,40,1,21017,0.025,0.013513513513513514,query_1,"['GO:0007098', 'GO:0022402']",['NPM1'],"[['IMP', 'IBA', 'IEA']]"
GO:BP,GO:0015031,protein transport,0.26455846501206504,False,"""The directed movement of proteins into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",1428,40,5,21017,0.125,0.0035014005602240898,query_1,"['GO:0045184', 'GO:0071705']","['CD3G', 'ARL4C', 'ACAP1', 'HSPA8', 'NPM1']","[['IMP'], ['IBA'], ['IEA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['TAS']]"
GO:BP,GO:0010562,positive regulation of phosphorus metabolic process,0.26455846501206504,False,"""Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus."" [GOC:dph, GOC:tb]",667,40,3,21017,0.075,0.004497751124437781,query_1,"['GO:0006793', 'GO:0009893', 'GO:0051174']","['CD3E', 'RPS3', 'LAT']","[['IEA'], ['IMP'], ['IEP']]"
GO:BP,GO:0045937,positive regulation of phosphate metabolic process,0.26455846501206504,False,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving phosphates."" [GOC:go_curators]",667,40,3,21017,0.075,0.004497751124437781,query_1,"['GO:0006796', 'GO:0010562', 'GO:0019220']","['CD3E', 'RPS3', 'LAT']","[['IEA'], ['IMP'], ['IEP']]"
GO:BP,GO:0006310,DNA recombination,0.26455846501206504,False,"""Any process in which a new genotype is formed by reassortment of genes resulting in gene combinations different from those that were present in the parents. In eukaryotes genetic recombination can occur by chromosome assortment, intrachromosomal recombination, or nonreciprocal interchromosomal recombination. Interchromosomal recombination occurs by crossing over. In bacteria it may occur by genetic transformation, conjugation, transduction, or F-duction."" [ISBN:0198506732]",334,40,2,21017,0.05,0.005988023952095809,query_1,['GO:0006259'],"['IL7R', 'BCL11B']","[['TAS'], ['IEA']]"
GO:BP,GO:0007417,central nervous system development,0.2652402175499597,False,"""The process whose specific outcome is the progression of the central nervous system over time, from its formation to the mature structure. The central nervous system is the core nervous system that serves an integrating and coordinating function. In vertebrates it consists of the brain and spinal cord. In those invertebrates with a central nervous system it typically consists of a brain, cerebral ganglia and a nerve cord."" [GOC:bf, GOC:jid, ISBN:0582227089]",1038,40,4,21017,0.1,0.0038535645472061657,query_1,"['GO:0007399', 'GO:0048731']","['CD3E', 'BCL11B', 'RORA', 'SYNE2']","[['IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA']]"
GO:BP,GO:0040012,regulation of locomotion,0.2657479976181674,False,"""Any process that modulates the frequency, rate or extent of locomotion of a cell or organism."" [GOC:ems]",1042,40,4,21017,0.1,0.003838771593090211,query_1,"['GO:0040011', 'GO:0050789']","['EVL', 'ETS1', 'SPOCK2', 'SYNE2']","[['IMP'], ['IMP'], ['TAS'], ['ISS', 'IEA']]"
GO:BP,GO:1902893,regulation of miRNA transcription,0.2657479976181674,False,"""Any process that modulates the frequency, rate or extent of microRNA (miRNA) gene transcription."" [GO_REF:0000058, GOC:dph, GOC:kmv, GOC:TermGenie, PMID:24699545]",76,40,1,21017,0.025,0.013157894736842105,query_1,"['GO:0006355', 'GO:0061614', 'GO:2000628']",['ETS1'],[['IDA']]
GO:BP,GO:0022613,ribonucleoprotein complex biogenesis,0.2657479976181674,False,"""A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a complex containing RNA and proteins. Includes the biosynthesis of the constituent RNA and protein molecules, and those macromolecular modifications that are involved in synthesis or assembly of the ribonucleoprotein complex."" [GOC:isa_complete, GOC:mah]",1848,40,6,21017,0.15,0.003246753246753247,query_1,['GO:0044085'],"['RPS12', 'RPS25', 'RPS27', 'RPSA', 'RPS21', 'NPM1']","[['IDA'], ['IMP'], ['IDA', 'IMP', 'IBA'], ['IBA', 'IEA'], ['IBA'], ['IBA', 'TAS', 'IEA']]"
GO:BP,GO:0042093,T-helper cell differentiation,0.2657479976181674,False,"""The process in which a relatively unspecialized thymocyte acquires specialized features of a T-helper cell."" [GOC:ebc]",76,40,1,21017,0.025,0.013157894736842105,query_1,['GO:0002294'],['RORA'],[['IEA']]
GO:BP,GO:0002228,natural killer cell mediated immunity,0.2657479976181674,False,"""The promotion of an immune response by natural killer cells through direct recognition of target cells or through the release of cytokines."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",76,40,1,21017,0.025,0.013157894736842105,query_1,"['GO:0002449', 'GO:0045087']",['CD2'],[['IDA']]
GO:BP,GO:0031397,negative regulation of protein ubiquitination,0.2657479976181674,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the addition of ubiquitin groups to a protein."" [GOC:mah]",76,40,1,21017,0.025,0.013157894736842105,query_1,"['GO:0016567', 'GO:0031396', 'GO:1903321']",['RPS3'],[['IDA']]
GO:BP,GO:0061614,miRNA transcription,0.26619620292251356,False,"""The cellular synthesis of microRNA (miRNA) transcripts. MicroRNA genes are synthesized as primary (pri) miRNA transcripts and subsequently processed to produce the ~22nt miRNAs that function in gene regulation."" [GOC:dph, GOC:kmv, PMID:18778799]",77,40,1,21017,0.025,0.012987012987012988,query_1,"['GO:0006351', 'GO:0010586']",['ETS1'],[['IDA']]
GO:BP,GO:0043406,positive regulation of MAP kinase activity,0.26619620292251356,False,"""Any process that activates or increases the frequency, rate or extent of MAP kinase activity."" [GOC:dph, GOC:go_curators]",77,40,1,21017,0.025,0.012987012987012988,query_1,"['GO:0043405', 'GO:0043410', 'GO:0071902']",['RPS3'],[['IMP']]
GO:BP,GO:0002200,somatic diversification of immune receptors,0.26619620292251356,False,"""The somatic process allowing for the production of immune receptors whose specificity is not encoded in the germline genomic sequences."" [GOC:add, ISBN:0781735149, PMID:16102575, PMID:16166509]",77,40,1,21017,0.025,0.012987012987012988,query_1,"['GO:0002376', 'GO:0002520']",['BCL11B'],[['IEA']]
GO:BP,GO:2000514,"regulation of CD4-positive, alpha-beta T cell activation",0.26619620292251356,False,"""Any process that modulates the frequency, rate or extent of CD4-positive, alpha-beta T cell activation."" [GOC:obol]",77,40,1,21017,0.025,0.012987012987012988,query_1,"['GO:0035710', 'GO:0046634']",['CD3E'],[['IEA']]
GO:BP,GO:0051101,regulation of DNA binding,0.26619620292251356,False,"""Any process that modulates the frequency, rate or extent of DNA binding. DNA binding is any process in which a gene product interacts selectively with DNA (deoxyribonucleic acid)."" [GOC:ai, GOC:dph, GOC:tb]",77,40,1,21017,0.025,0.012987012987012988,query_1,['GO:0051098'],['IL32'],[['IDA']]
GO:BP,GO:0008088,axo-dendritic transport,0.26619620292251356,False,"""The directed movement of organelles or molecules along microtubules in neuron projections."" [ISBN:0815316194]",77,40,1,21017,0.025,0.012987012987012988,query_1,['GO:0010970'],['HSPA8'],[['IBA']]
GO:BP,GO:0052548,regulation of endopeptidase activity,0.26855853777526406,False,"""Any process that modulates the frequency, rate or extent of endopeptidase activity, the endohydrolysis of peptide bonds within proteins."" [GOC:ai, GOC:hjd]",78,40,1,21017,0.025,0.01282051282051282,query_1,['GO:0052547'],['SPOCK2'],[['TAS']]
GO:BP,GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response",0.26855853777526406,False,"""The process in which an antigenically naive CD4-positive, alpha-beta T cell acquires the specialized features of an effector, regulatory, or memory T cell as part of an immune response. Effector T cells include cells which provide T cell help or exhibit cytotoxicity towards other cells."" [GOC:add, ISBN:0781735149]",78,40,1,21017,0.025,0.01282051282051282,query_1,"['GO:0002293', 'GO:0043367']",['RORA'],[['IEA']]
GO:BP,GO:0002287,alpha-beta T cell activation involved in immune response,0.2704747950694455,False,"""The change in morphology and behavior of an alpha-beta T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific, leading to the initiation or perpetuation of an immune response."" [GOC:add, ISBN:0781735149]",79,40,1,21017,0.025,0.012658227848101266,query_1,"['GO:0002286', 'GO:0046631']",['RORA'],[['IEA']]
GO:BP,GO:0002293,alpha-beta T cell differentiation involved in immune response,0.2704747950694455,False,"""The process in which an antigenically naive alpha-beta T cell acquires the specialized features of an effector, regulatory, or memory T cell during an immune response. Effector T cells include cells which provide T cell help or exhibit cytotoxicity towards other cells."" [GOC:add, ISBN:0781735149]",79,40,1,21017,0.025,0.012658227848101266,query_1,"['GO:0002287', 'GO:0002292', 'GO:0046632']",['RORA'],[['IEA']]
GO:BP,GO:0030330,"DNA damage response, signal transduction by p53 class mediator",0.2704747950694455,False,"""A cascade of processes induced by the cell cycle regulator phosphoprotein p53, or an equivalent protein, in response to the detection of DNA damage."" [GOC:go_curators]",79,40,1,21017,0.025,0.012658227848101266,query_1,"['GO:0042770', 'GO:0072331']",['NPM1'],[['IEA']]
GO:BP,GO:0051090,regulation of DNA-binding transcription factor activity,0.2709387074803392,False,"""Any process that modulates the frequency, rate or extent of the activity of a transcription factor, any factor involved in the initiation or regulation of transcription."" [GOC:ai]",346,40,2,21017,0.05,0.005780346820809248,query_1,"['GO:0006355', 'GO:0065009']","['RPS3', 'NPM1']","[['IMP', 'IGI'], ['IMP']]"
GO:BP,GO:0006886,intracellular protein transport,0.2713770460458341,False,"""The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell."" [GOC:mah]",685,40,3,21017,0.075,0.004379562043795621,query_1,"['GO:0008104', 'GO:0015031', 'GO:0046907']","['ARL4C', 'HSPA8', 'NPM1']","[['IBA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['TAS']]"
GO:BP,GO:0008104,protein localization,0.272230653947551,False,"""Any process in which a protein is transported to, or maintained in, a specific location."" [GOC:ai]",2738,40,8,21017,0.2,0.0029218407596785976,query_1,['GO:0070727'],"['CD3G', 'CD247', 'ARL4C', 'ACAP1', 'HSPA8', 'NPM1', 'AAK1', 'SKAP1']","[['IMP'], ['IEA'], ['IBA'], ['IEA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IDA', 'TAS', 'IEA'], ['IDA'], ['IEA']]"
GO:BP,GO:0019637,organophosphate metabolic process,0.27301975363317754,False,"""The chemical reactions and pathways involving organophosphates, any phosphate-containing organic compound."" [ISBN:0198506732]",1063,40,4,21017,0.1,0.0037629350893697085,query_1,['GO:0006793'],"['LDHB', 'GIMAP7', 'HSPA8', 'RORA']","[['IEA'], ['IDA'], ['IDA'], ['IEA']]"
GO:BP,GO:0006446,regulation of translational initiation,0.27466322638304747,False,"""Any process that modulates the frequency, rate or extent of translational initiation."" [GOC:go_curators]",81,40,1,21017,0.025,0.012345679012345678,query_1,"['GO:0006413', 'GO:0006417']",['NPM1'],[['IDA']]
GO:BP,GO:0070727,cellular macromolecule localization,0.2754911084476545,False,"""Any process in which a macromolecule is transported to, and/or maintained in, a specific location at the level of a cell. Localization at the cellular level encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell."" [GOC:mah]",2749,40,8,21017,0.2,0.0029101491451436886,query_1,"['GO:0033036', 'GO:0051641']","['CD3G', 'CD247', 'ARL4C', 'ACAP1', 'HSPA8', 'NPM1', 'AAK1', 'SKAP1']","[['IMP'], ['IEA'], ['IBA'], ['IEA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IDA', 'TAS', 'IEA'], ['IDA'], ['IEA']]"
GO:BP,GO:0019220,regulation of phosphate metabolic process,0.2770838189824718,False,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphates."" [GOC:go_curators]",1071,40,4,21017,0.1,0.003734827264239029,query_1,"['GO:0006796', 'GO:0051174']","['CD3E', 'RPS3', 'LAT', 'NPM1']","[['IEA'], ['IMP'], ['IEP'], ['IDA']]"
GO:BP,GO:0051174,regulation of phosphorus metabolic process,0.27732320114666537,False,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus."" [GOC:ai]",1072,40,4,21017,0.1,0.0037313432835820895,query_1,"['GO:0006793', 'GO:0019222']","['CD3E', 'RPS3', 'LAT', 'NPM1']","[['IEA'], ['IMP'], ['IEP'], ['IDA']]"
GO:BP,GO:0032637,interleukin-8 production,0.27876367177281886,False,"""The appearance of interleukin-8 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",83,40,1,21017,0.025,0.012048192771084338,query_1,['GO:0001816'],['CD2'],[['IMP']]
GO:BP,GO:0032677,regulation of interleukin-8 production,0.27876367177281886,False,"""Any process that modulates the frequency, rate, or extent of interleukin-8 production."" [GOC:mah]",83,40,1,21017,0.025,0.012048192771084338,query_1,"['GO:0001817', 'GO:0032637']",['CD2'],[['IMP']]
GO:BP,GO:0141124,intracellular signaling cassette,0.27971603556462704,False,"""An intracellular signaling module that is part of larger signaling pathways that can be initiated either intracellularly or by cell surface receptors. Intracellular signaling cassettes are discrete signaling units that are often shared by multiple signaling pathways."" [GOC:ha, GOC:pg]",1895,40,6,21017,0.15,0.0031662269129287598,query_1,['GO:0035556'],"['CD3E', 'RPS3', 'LAT', 'CD27', 'RORA', 'LTB']","[['IEA'], ['IDA', 'IMP'], ['IMP'], ['ISS', 'NAS', 'IEA'], ['IMP'], ['IBA']]"
GO:BP,GO:0043299,leukocyte degranulation,0.2809978796254785,False,"""The regulated exocytosis of secretory granules by a leukocyte."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",84,40,1,21017,0.025,0.011904761904761904,query_1,"['GO:0002252', 'GO:0045055', 'GO:0051649']",['LAT'],[['IEA']]
GO:BP,GO:0008285,negative regulation of cell population proliferation,0.2836255763919716,False,"""Any process that stops, prevents or reduces the rate or extent of cell proliferation."" [GOC:go_curators]",705,40,3,21017,0.075,0.00425531914893617,query_1,"['GO:0008283', 'GO:0042127', 'GO:0048523']","['BCL11B', 'ETS1', 'NPM1']","[['IEA'], ['TAS'], ['IMP']]"
GO:BP,GO:0032456,endocytic recycling,0.28540806515696315,False,"""The directed movement of membrane-bounded vesicles from endosomes back to the plasma membrane, a trafficking pathway that promotes the recycling of internalized transmembrane proteins."" [PMID:16473635, PMID:23563491]",86,40,1,21017,0.025,0.011627906976744186,query_1,"['GO:0016197', 'GO:0098876']",['ARL4C'],"[['IDA', 'IBA']]"
GO:BP,GO:0050871,positive regulation of B cell activation,0.28540806515696315,False,"""Any process that activates or increases the frequency, rate or extent of B cell activation."" [GOC:ai]",86,40,1,21017,0.025,0.011627906976744186,query_1,"['GO:0042113', 'GO:0050864', 'GO:0051251']",['CD27'],"[['NAS', 'IEA']]"
GO:BP,GO:0051248,negative regulation of protein metabolic process,0.28540806515696315,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of chemical reactions and pathways involving a protein."" [GOC:ai]",708,40,3,21017,0.075,0.00423728813559322,query_1,"['GO:0010605', 'GO:0019538', 'GO:0051246']","['RPS3', 'NPM1', 'SPOCK2']","[['IDA'], ['IDA'], ['TAS']]"
GO:BP,GO:0002292,T cell differentiation involved in immune response,0.2880241506820626,False,"""The process in which an antigenically naive T cell acquires the specialized features of an effector, regulatory, or memory T cell as part of an immune response. Effector T cells include cells which provide T cell help or exhibit cytotoxicity towards other cells."" [GOC:add, ISBN:0781735149]",87,40,1,21017,0.025,0.011494252873563218,query_1,"['GO:0002286', 'GO:0030217']",['RORA'],[['IEA']]
GO:BP,GO:0030522,intracellular receptor signaling pathway,0.28825114941968355,False,"""The series of molecular signals initiated by a ligand binding to a receptor located within a cell."" [GOC:bf, GOC:mah]",367,40,2,21017,0.05,0.005449591280653951,query_1,['GO:0035556'],"['HSPA8', 'RORA']","[['IDA'], ['IDA', 'IEA']]"
GO:BP,GO:0022607,cellular component assembly,0.28825114941968355,False,"""The aggregation, arrangement and bonding together of a cellular component."" [GOC:isa_complete]",4644,40,12,21017,0.3,0.002583979328165375,query_1,"['GO:0016043', 'GO:0044085']","['CD3E', 'RPS3', 'CD3G', 'EVL', 'CD247', 'RPS27', 'RPSA', 'HSPA8', 'NPM1', 'SPOCK2', 'SYNE2', 'SKAP1']","[['TAS', 'NAS'], ['IMP'], ['NAS'], ['IMP', 'IBA', 'IEA'], ['EXP', 'IDA', 'IPI'], ['IBA'], ['IBA', 'IEA'], ['IDA', 'TAS'], ['IDA', 'IMP', 'TAS'], ['NAS'], ['IEA'], ['IDA']]"
GO:BP,GO:0072384,organelle transport along microtubule,0.28825114941968355,False,"""The directed movement of an organelle along a microtubule, mediated by motor proteins. This process begins with the attachment of an organelle to a microtubule, and ends when the organelle reaches its final destination."" [GOC:mah]",88,40,1,21017,0.025,0.011363636363636364,query_1,"['GO:0010970', 'GO:0051656']",['SYNE2'],[['IEA']]
GO:BP,GO:0072665,protein localization to vacuole,0.28825114941968355,False,"""A process in which a protein is transported to, or maintained at, a location in a vacuole."" [GOC:ecd]",88,40,1,21017,0.025,0.011363636363636364,query_1,['GO:0033365'],['HSPA8'],"[['IDA', 'IMP', 'IBA', 'TAS']]"
GO:BP,GO:0032418,lysosome localization,0.28825114941968355,False,"""Any process in which a lysosome is transported to, and/or maintained in, a specific location."" [GOC:mah]",88,40,1,21017,0.025,0.011363636363636364,query_1,['GO:1990849'],['LAT'],[['IEA']]
GO:BP,GO:1990849,vacuolar localization,0.28825114941968355,False,"""Any process in which the vacuole is transported to, and/or maintained in, a specific location within the cell."" [PMID:26283797]",88,40,1,21017,0.025,0.011363636363636364,query_1,['GO:0051640'],['LAT'],[['IEA']]
GO:BP,GO:0016477,cell migration,0.28825114941968355,False,"""The controlled self-propelled movement of a cell from one site to a destination guided by molecular cues."" [GOC:cjm, GOC:dph, GOC:ems, GOC:pf, Wikipedia:Cell_migration]",1499,40,5,21017,0.125,0.00333555703802535,query_1,['GO:0048870'],"['LCK', 'EVL', 'BCL11B', 'ETS1', 'SYNE2']","[['TAS'], ['IMP'], ['IMP'], ['IMP'], ['ISS', 'IEA']]"
GO:BP,GO:0051129,negative regulation of cellular component organization,0.28924706421011354,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]",719,40,3,21017,0.075,0.004172461752433936,query_1,"['GO:0016043', 'GO:0048523', 'GO:0051128']","['EVL', 'HSPA8', 'NPM1']","[['IMP'], ['IDA'], ['IMP']]"
GO:BP,GO:1903321,negative regulation of protein modification by small protein conjugation or removal,0.28924706421011354,False,"""Any process that stops, prevents or reduces the frequency, rate or extent of protein modification by small protein conjugation or removal."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]",89,40,1,21017,0.025,0.011235955056179775,query_1,"['GO:0070647', 'GO:1901874', 'GO:1903320']",['RPS3'],[['IDA']]
GO:BP,GO:0009791,post-embryonic development,0.28924706421011354,False,"""The process whose specific outcome is the progression of the organism over time, from the completion of embryonic development to the mature structure. See embryonic development."" [GOC:go_curators]",89,40,1,21017,0.025,0.011235955056179775,query_1,"['GO:0007275', 'GO:0032501']",['BCL11B'],[['IEA']]
GO:BP,GO:0042632,cholesterol homeostasis,0.28924706421011354,False,"""Any process involved in the maintenance of an internal steady state of cholesterol within an organism or cell."" [GOC:go_curators]",89,40,1,21017,0.025,0.011235955056179775,query_1,['GO:0055092'],['RORA'],"[['ISS', 'IEA']]"
GO:BP,GO:0009058,biosynthetic process,0.28984300013568687,False,"""A cellular process consisting of the biochemical pathways by which a living organism synthesizes chemical substances. This typically represents the energy-requiring part of metabolism in which simpler substances are transformed into more complex ones."" [GOC:curators, ISBN:0198547684]",10675,40,24,21017,0.6,0.0022482435597189696,query_1,['GO:0008152'],"['CD3E', 'IL32', 'RPS3', 'IL7R', 'RPS29', 'RPL3', 'RPS12', 'TCF7', 'RPS25', 'RPL23A', 'RPS27', 'RPSA', 'RPS18', 'RPS21', 'CD2', 'NOSIP', 'BCL11B', 'HSPA8', 'ETS1', 'LAT', 'RORA', 'NPM1', 'LTB', 'SKAP1']","[['IMP', 'IEA'], ['IDA'], ['IDA', 'IMP', 'IGI', 'NAS', 'IC', 'IEA'], ['IEA'], ['IDA', 'NAS', 'IC', 'IEA'], ['IBA', 'TAS', 'NAS', 'IC', 'IEA'], ['NAS', 'IC', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IMP', 'NAS', 'IC'], ['NAS', 'IC', 'IEA'], ['IMP', 'NAS', 'IC', 'IEA'], ['IBA', 'NAS', 'IC', 'IEA'], ['NAS', 'IC', 'IEA'], ['IDA', 'IBA', 'NAS', 'IC', 'IEA'], ['IDA', 'IMP', 'IBA'], ['IMP'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IMP']]"
GO:BP,GO:0007275,multicellular organism development,0.2900514721655387,False,"""The biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:dph, GOC:ems, GOC:isa_complete, GOC:tb]",4658,40,12,21017,0.3,0.0025762129669386004,query_1,"['GO:0032501', 'GO:0048856']","['CD3E', 'IL7R', 'EVL', 'TCF7', 'CD2', 'BCL11B', 'ETS1', 'CD27', 'RORA', 'SPOCK2', 'SYNE2', 'LTB']","[['IEA'], ['IEA'], ['NAS'], ['ISS'], ['NAS'], ['IEA'], ['IDA', 'IMP'], ['NAS', 'IEA'], ['IMP', 'ISS', 'IEA'], ['NAS'], ['IEA'], ['IEA']]"
GO:BP,GO:0055092,sterol homeostasis,0.2900514721655387,False,"""Any process involved in the maintenance of an internal steady state of sterol within an organism or cell."" [GOC:BHF, GOC:rl]",90,40,1,21017,0.025,0.011111111111111112,query_1,['GO:0055088'],['RORA'],"[['ISS', 'IEA']]"
GO:BP,GO:0034644,cellular response to UV,0.2900514721655387,False,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an ultraviolet radiation (UV light) stimulus. Ultraviolet radiation is electromagnetic radiation with a wavelength in the range of 10 to 380 nanometers."" [GOC:mah]",90,40,1,21017,0.025,0.011111111111111112,query_1,"['GO:0009411', 'GO:0071482']",['NPM1'],"[['IDA', 'IMP']]"
GO:BP,GO:0009605,response to external stimulus,0.2900514721655387,False,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external stimulus."" [GOC:hb]",2367,40,7,21017,0.175,0.002957329953527672,query_1,['GO:0050896'],"['LCK', 'IL7R', 'GZMM', 'CD2', 'HSPA8', 'ETS1', 'RORA']","[['IBA'], ['IEA'], ['IEA'], ['IDA'], ['IDA'], ['IDA'], ['IMP', 'IBA']]"
GO:BP,GO:0031400,negative regulation of protein modification process,0.29027957874258636,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]",373,40,2,21017,0.05,0.005361930294906166,query_1,"['GO:0031399', 'GO:0036211', 'GO:0051248']","['RPS3', 'NPM1']","[['IDA'], ['IDA']]"
GO:BP,GO:0141061,disruption of cell in another organism,0.2908384820185498,False,"""The disruption of a cell of another organism, leading to damage or temporary subversion of that cell."" [GOC:pg]",91,40,1,21017,0.025,0.01098901098901099,query_1,['GO:0141060'],['GZMM'],[['IEA']]
GO:BP,GO:2000628,regulation of miRNA metabolic process,0.2908384820185498,False,"""Any process that modulates the frequency, rate or extent of miRNA metabolic process."" [GOC:dph]",91,40,1,21017,0.025,0.01098901098901099,query_1,"['GO:0010586', 'GO:0051252']",['ETS1'],[['IDA']]
GO:BP,GO:0051492,regulation of stress fiber assembly,0.2908384820185498,False,"""Any process that modulates the frequency, rate or extent of the assembly of a stress fiber, a bundle of microfilaments and other proteins found in fibroblasts."" [GOC:ai]",91,40,1,21017,0.025,0.01098901098901099,query_1,"['GO:0032231', 'GO:0043149', 'GO:0110020']",['EVL'],[['IMP']]
GO:BP,GO:0031640,killing of cells of another organism,0.2908384820185498,False,"""Any process in an organism that results in the killing of cells of another organism, including in some cases the death of the other organism. Killing here refers to the induction of death in one cell by another cell, not cell-autonomous death due to internal or other environmental conditions."" [GOC:add]",91,40,1,21017,0.025,0.01098901098901099,query_1,"['GO:0001906', 'GO:0141061']",['GZMM'],[['IEA']]
GO:BP,GO:0001910,regulation of leukocyte mediated cytotoxicity,0.2929006963852517,False,"""Any process that modulates the frequency, rate, or extent of leukocyte mediated cytotoxicity."" [GOC:add, ISBN:0781735149, PMID:11911826]",92,40,1,21017,0.025,0.010869565217391304,query_1,"['GO:0001909', 'GO:0002703', 'GO:0031341']",['IL7R'],[['IEA']]
GO:BP,GO:0043535,regulation of blood vessel endothelial cell migration,0.2929006963852517,False,"""Any process that modulates the frequency, rate or extent of the migration of the endothelial cells of blood vessels."" [GOC:go_curators]",92,40,1,21017,0.025,0.010869565217391304,query_1,"['GO:0010594', 'GO:0043534']",['ETS1'],[['IMP']]
GO:BP,GO:0006417,regulation of translation,0.29335579718602095,False,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of proteins by the translation of mRNA or circRNA."" [GOC:isa_complete]",378,40,2,21017,0.05,0.005291005291005291,query_1,"['GO:0006412', 'GO:0010608', 'GO:0051246']","['RPS3', 'NPM1']","[['IDA', 'IEA'], ['IDA']]"
GO:BP,GO:1901874,negative regulation of post-translational protein modification,0.2940791208930603,False,"""Any process that stops, prevents or reduces the frequency, rate or extent of post-translational protein modification."" [GOC:TermGenie, GOC:yaf, PMID:21209915]",93,40,1,21017,0.025,0.010752688172043012,query_1,"['GO:0031400', 'GO:0043687', 'GO:1901873']",['RPS3'],[['IDA']]
GO:BP,GO:0051262,protein tetramerization,0.2940791208930603,False,"""The formation of a protein tetramer, a macromolecular structure consisting of four noncovalently associated identical or nonidentical subunits."" [GOC:ecd]",93,40,1,21017,0.025,0.010752688172043012,query_1,['GO:0051259'],['EVL'],[['IEA']]
GO:BP,GO:0050848,regulation of calcium-mediated signaling,0.2940791208930603,False,"""Any process that modulates the frequency, rate or extent of calcium-mediated signaling, the process in which a cell uses calcium ions to convert an extracellular signal into a response."" [GOC:ai]",93,40,1,21017,0.025,0.010752688172043012,query_1,"['GO:0019722', 'GO:1902531']",['CD3E'],[['IEA']]
GO:BP,GO:0050727,regulation of inflammatory response,0.29526955441485897,False,"""Any process that modulates the frequency, rate or extent of the inflammatory response, the immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents."" [GOC:ai]",381,40,2,21017,0.05,0.005249343832020997,query_1,"['GO:0006954', 'GO:0031347', 'GO:0032101']","['ETS1', 'RORA']","[['IDA'], ['IMP', 'IBA']]"
